date,price,commodity,ticker
2023-02-02,2583,Cocoa,CC=F
2023-02-03,2569,Cocoa,CC=F
2023-02-06,2577,Cocoa,CC=F
2023-02-07,2581,Cocoa,CC=F
2023-02-08,2579,Cocoa,CC=F
2023-02-09,2578,Cocoa,CC=F
2023-02-10,2564,Cocoa,CC=F
2023-02-13,2621,Cocoa,CC=F
2023-02-14,2621,Cocoa,CC=F
2023-02-15,2692,Cocoa,CC=F
2023-02-16,2700,Cocoa,CC=F
2023-02-17,2722,Cocoa,CC=F
2023-02-21,2732,Cocoa,CC=F
2023-02-22,2738,Cocoa,CC=F
2023-02-23,2729,Cocoa,CC=F
2023-02-24,2707,Cocoa,CC=F
2023-02-27,2715,Cocoa,CC=F
2023-02-28,2748,Cocoa,CC=F
2023-03-01,2800,Cocoa,CC=F
2023-03-02,2760,Cocoa,CC=F
2023-03-03,2730,Cocoa,CC=F
2023-03-06,2761,Cocoa,CC=F
2023-03-07,2726,Cocoa,CC=F
2023-03-08,2699,Cocoa,CC=F
2023-03-09,2702,Cocoa,CC=F
2023-03-10,2674,Cocoa,CC=F
2023-03-13,2613,Cocoa,CC=F
2023-03-14,2628,Cocoa,CC=F
2023-03-15,2586,Cocoa,CC=F
2023-03-16,2658,Cocoa,CC=F
2023-03-17,2738,Cocoa,CC=F
2023-03-20,2785,Cocoa,CC=F
2023-03-21,2817,Cocoa,CC=F
2023-03-22,2874,Cocoa,CC=F
2023-03-23,2868,Cocoa,CC=F
2023-03-24,2884,Cocoa,CC=F
2023-03-27,2902,Cocoa,CC=F
2023-03-28,2901,Cocoa,CC=F
2023-03-29,2880,Cocoa,CC=F
2023-03-30,2917,Cocoa,CC=F
2023-03-31,2933,Cocoa,CC=F
2023-04-03,2868,Cocoa,CC=F
2023-04-04,2914,Cocoa,CC=F
2023-04-05,2903,Cocoa,CC=F
2023-04-06,2919,Cocoa,CC=F
2023-04-10,2922,Cocoa,CC=F
2023-04-11,2985,Cocoa,CC=F
2023-04-12,2954,Cocoa,CC=F
2023-04-13,3002,Cocoa,CC=F
2023-04-14,2984,Cocoa,CC=F
2023-04-17,3003,Cocoa,CC=F
2023-04-18,3054,Cocoa,CC=F
2023-04-19,3079,Cocoa,CC=F
2023-04-20,3087,Cocoa,CC=F
2023-04-21,3171,Cocoa,CC=F
2023-04-24,3203,Cocoa,CC=F
2023-04-25,3149,Cocoa,CC=F
2023-04-26,3176,Cocoa,CC=F
2023-04-27,3150,Cocoa,CC=F
2023-04-28,3174,Cocoa,CC=F
2023-05-01,3171,Cocoa,CC=F
2023-05-02,3130,Cocoa,CC=F
2023-05-03,3014,Cocoa,CC=F
2023-05-04,3052,Cocoa,CC=F
2023-05-05,3109,Cocoa,CC=F
2023-05-08,3179,Cocoa,CC=F
2023-05-09,3229,Cocoa,CC=F
2023-05-10,3260,Cocoa,CC=F
2023-05-11,3242,Cocoa,CC=F
2023-05-12,3226,Cocoa,CC=F
2023-05-15,3160,Cocoa,CC=F
2023-05-16,2995,Cocoa,CC=F
2023-05-17,3000,Cocoa,CC=F
2023-05-18,2991,Cocoa,CC=F
2023-05-19,3068,Cocoa,CC=F
2023-05-22,3023,Cocoa,CC=F
2023-05-23,3016,Cocoa,CC=F
2023-05-24,3010,Cocoa,CC=F
2023-05-25,3017,Cocoa,CC=F
2023-05-26,2991,Cocoa,CC=F
2023-05-30,3005,Cocoa,CC=F
2023-05-31,3007,Cocoa,CC=F
2023-06-01,3008,Cocoa,CC=F
2023-06-02,3026,Cocoa,CC=F
2023-06-05,3056,Cocoa,CC=F
2023-06-06,3045,Cocoa,CC=F
2023-06-07,3103,Cocoa,CC=F
2023-06-08,3149,Cocoa,CC=F
2023-06-09,3180,Cocoa,CC=F
2023-06-12,3136,Cocoa,CC=F
2023-06-13,3186,Cocoa,CC=F
2023-06-14,3189,Cocoa,CC=F
2023-06-15,3226,Cocoa,CC=F
2023-06-16,3188,Cocoa,CC=F
2023-06-20,3142,Cocoa,CC=F
2023-06-21,3164,Cocoa,CC=F
2023-06-22,3138,Cocoa,CC=F
2023-06-23,3123,Cocoa,CC=F
2023-06-26,3206,Cocoa,CC=F
2023-06-27,3212,Cocoa,CC=F
2023-06-28,3292,Cocoa,CC=F
2023-06-29,3218,Cocoa,CC=F
2023-06-30,3318,Cocoa,CC=F
2023-07-03,3364,Cocoa,CC=F
2023-07-05,3334,Cocoa,CC=F
2023-07-06,3277,Cocoa,CC=F
2023-07-07,3274,Cocoa,CC=F
2023-07-10,3299,Cocoa,CC=F
2023-07-11,3296,Cocoa,CC=F
2023-07-12,3299,Cocoa,CC=F
2023-07-13,3232,Cocoa,CC=F
2023-07-14,3307,Cocoa,CC=F
2023-07-17,3359,Cocoa,CC=F
2023-07-18,3407,Cocoa,CC=F
2023-07-19,3433,Cocoa,CC=F
2023-07-20,3388,Cocoa,CC=F
2023-07-21,3415,Cocoa,CC=F
2023-07-24,3417,Cocoa,CC=F
2023-07-25,3470,Cocoa,CC=F
2023-07-26,3552,Cocoa,CC=F
2023-07-27,3529,Cocoa,CC=F
2023-07-28,3525,Cocoa,CC=F
2023-07-31,3548,Cocoa,CC=F
2023-08-01,3543,Cocoa,CC=F
2023-08-02,3562,Cocoa,CC=F
2023-08-03,3491,Cocoa,CC=F
2023-08-04,3510,Cocoa,CC=F
2023-08-07,3476,Cocoa,CC=F
2023-08-08,3333,Cocoa,CC=F
2023-08-09,3319,Cocoa,CC=F
2023-08-10,3282,Cocoa,CC=F
2023-08-11,3297,Cocoa,CC=F
2023-08-14,3321,Cocoa,CC=F
2023-08-15,3340,Cocoa,CC=F
2023-08-16,3372,Cocoa,CC=F
2023-08-17,3413,Cocoa,CC=F
2023-08-18,3366,Cocoa,CC=F
2023-08-21,3355,Cocoa,CC=F
2023-08-22,3329,Cocoa,CC=F
2023-08-23,3323,Cocoa,CC=F
2023-08-24,3363,Cocoa,CC=F
2023-08-25,3430,Cocoa,CC=F
2023-08-28,3442,Cocoa,CC=F
2023-08-29,3555,Cocoa,CC=F
2023-08-30,3606,Cocoa,CC=F
2023-08-31,3602,Cocoa,CC=F
2023-09-01,3574,Cocoa,CC=F
2023-09-05,3560,Cocoa,CC=F
2023-09-06,3577,Cocoa,CC=F
2023-09-07,3573,Cocoa,CC=F
2023-09-08,3609,Cocoa,CC=F
2023-09-11,3611,Cocoa,CC=F
2023-09-12,3772,Cocoa,CC=F
2023-09-13,3849,Cocoa,CC=F
2023-09-14,3853,Cocoa,CC=F
2023-09-15,3757,Cocoa,CC=F
2023-09-18,3621,Cocoa,CC=F
2023-09-19,3642,Cocoa,CC=F
2023-09-20,3570,Cocoa,CC=F
2023-09-21,3595,Cocoa,CC=F
2023-09-22,3582,Cocoa,CC=F
2023-09-25,3496,Cocoa,CC=F
2023-09-26,3500,Cocoa,CC=F
2023-09-27,3416,Cocoa,CC=F
2023-09-28,3459,Cocoa,CC=F
2023-09-29,3418,Cocoa,CC=F
2023-10-02,3502,Cocoa,CC=F
2023-10-03,3428,Cocoa,CC=F
2023-10-04,3431,Cocoa,CC=F
2023-10-05,3400,Cocoa,CC=F
2023-10-06,3453,Cocoa,CC=F
2023-10-09,3435,Cocoa,CC=F
2023-10-10,3474,Cocoa,CC=F
2023-10-11,3432,Cocoa,CC=F
2023-10-12,3490,Cocoa,CC=F
2023-10-13,3499,Cocoa,CC=F
2023-10-16,3591,Cocoa,CC=F
2023-10-17,3635,Cocoa,CC=F
2023-10-18,3639,Cocoa,CC=F
2023-10-19,3648,Cocoa,CC=F
2023-10-20,3694,Cocoa,CC=F
2023-10-23,3759,Cocoa,CC=F
2023-10-24,3729,Cocoa,CC=F
2023-10-25,3735,Cocoa,CC=F
2023-10-26,3810,Cocoa,CC=F
2023-10-27,3852,Cocoa,CC=F
2023-10-30,3826,Cocoa,CC=F
2023-10-31,3817,Cocoa,CC=F
2023-11-01,3794,Cocoa,CC=F
2023-11-02,3865,Cocoa,CC=F
2023-11-03,3898,Cocoa,CC=F
2023-11-06,3914,Cocoa,CC=F
2023-11-07,3883,Cocoa,CC=F
2023-11-08,3916,Cocoa,CC=F
2023-11-09,3949,Cocoa,CC=F
2023-11-10,3991,Cocoa,CC=F
2023-11-13,4051,Cocoa,CC=F
2023-11-14,3946,Cocoa,CC=F
2023-11-15,3939,Cocoa,CC=F
2023-11-16,4004,Cocoa,CC=F
2023-11-17,4083,Cocoa,CC=F
2023-11-20,4034,Cocoa,CC=F
2023-11-21,4227,Cocoa,CC=F
2023-11-22,4173,Cocoa,CC=F
2023-11-24,4219,Cocoa,CC=F
2023-11-27,4260,Cocoa,CC=F
2023-11-28,4370,Cocoa,CC=F
2023-11-29,4438,Cocoa,CC=F
2023-11-30,4475,Cocoa,CC=F
2023-12-01,4398,Cocoa,CC=F
2023-12-04,4271,Cocoa,CC=F
2023-12-05,4206,Cocoa,CC=F
2023-12-06,4241,Cocoa,CC=F
2023-12-07,4340,Cocoa,CC=F
2023-12-08,4381,Cocoa,CC=F
2023-12-11,4351,Cocoa,CC=F
2023-12-12,4375,Cocoa,CC=F
2023-12-13,4395,Cocoa,CC=F
2023-12-14,4267,Cocoa,CC=F
2023-12-15,4244,Cocoa,CC=F
2023-12-18,4271,Cocoa,CC=F
2023-12-19,4289,Cocoa,CC=F
2023-12-20,4309,Cocoa,CC=F
2023-12-21,4288,Cocoa,CC=F
2023-12-22,4311,Cocoa,CC=F
2023-12-26,4283,Cocoa,CC=F
2023-12-27,4280,Cocoa,CC=F
2023-12-28,4256,Cocoa,CC=F
2023-12-29,4196,Cocoa,CC=F
2024-01-02,4275,Cocoa,CC=F
2024-01-03,4238,Cocoa,CC=F
2024-01-04,4260,Cocoa,CC=F
2024-01-05,4204,Cocoa,CC=F
2024-01-08,4094,Cocoa,CC=F
2024-01-09,4162,Cocoa,CC=F
2024-01-10,4206,Cocoa,CC=F
2024-01-11,4274,Cocoa,CC=F
2024-01-12,4323,Cocoa,CC=F
2024-01-16,4429,Cocoa,CC=F
2024-01-17,4448,Cocoa,CC=F
2024-01-18,4458,Cocoa,CC=F
2024-01-19,4583,Cocoa,CC=F
2024-01-22,4565,Cocoa,CC=F
2024-01-23,4634,Cocoa,CC=F
2024-01-24,4785,Cocoa,CC=F
2024-01-25,4625,Cocoa,CC=F
2024-01-26,4672,Cocoa,CC=F
2024-01-29,4732,Cocoa,CC=F
2024-01-30,4805,Cocoa,CC=F
2024-01-31,4822,Cocoa,CC=F
2024-02-01,4956,Cocoa,CC=F
2024-02-02,5009,Cocoa,CC=F
2024-02-05,5189,Cocoa,CC=F
2024-02-06,5220,Cocoa,CC=F
2024-02-07,5410,Cocoa,CC=F
2024-02-08,5805,Cocoa,CC=F
2024-02-09,5888,Cocoa,CC=F
2024-02-12,5860,Cocoa,CC=F
2024-02-13,6001,Cocoa,CC=F
2024-02-14,5949,Cocoa,CC=F
2024-02-15,5961,Cocoa,CC=F
2024-02-16,5706,Cocoa,CC=F
2024-02-20,5999,Cocoa,CC=F
2024-02-21,6198,Cocoa,CC=F
2024-02-22,6169,Cocoa,CC=F
2024-02-23,6562,Cocoa,CC=F
2024-02-26,6884,Cocoa,CC=F
2024-02-27,6755,Cocoa,CC=F
2024-02-28,6380,Cocoa,CC=F
2024-02-29,6510,Cocoa,CC=F
2024-03-01,6826,Cocoa,CC=F
2024-03-04,7057,Cocoa,CC=F
2024-03-05,6970,Cocoa,CC=F
2024-03-06,7170,Cocoa,CC=F
2024-03-07,7054,Cocoa,CC=F
2024-03-08,6997,Cocoa,CC=F
2024-03-11,7329,Cocoa,CC=F
2024-03-12,8048,Cocoa,CC=F
2024-03-13,8034,Cocoa,CC=F
2024-03-14,7405,Cocoa,CC=F
2024-03-15,8018,Cocoa,CC=F
2024-03-18,8172,Cocoa,CC=F
2024-03-19,8027,Cocoa,CC=F
2024-03-20,8324,Cocoa,CC=F
2024-03-21,8559,Cocoa,CC=F
2024-03-22,8939,Cocoa,CC=F
2024-03-25,9649,Cocoa,CC=F
2024-03-26,9622,Cocoa,CC=F
2024-03-27,9843,Cocoa,CC=F
2024-03-28,9766,Cocoa,CC=F
2024-04-01,10120,Cocoa,CC=F
2024-04-02,9949,Cocoa,CC=F
2024-04-03,9524,Cocoa,CC=F
2024-04-04,9462,Cocoa,CC=F
2024-04-05,9795,Cocoa,CC=F
2024-04-08,9895,Cocoa,CC=F
2024-04-09,10204,Cocoa,CC=F
2024-04-10,10411,Cocoa,CC=F
2024-04-11,10373,Cocoa,CC=F
2024-04-12,10987,Cocoa,CC=F
2024-04-15,11001,Cocoa,CC=F
2024-04-16,10243,Cocoa,CC=F
2024-04-17,10340,Cocoa,CC=F
2024-04-18,11311,Cocoa,CC=F
2024-04-19,11878,Cocoa,CC=F
2024-04-22,11166,Cocoa,CC=F
2024-04-23,10584,Cocoa,CC=F
2024-04-24,11043,Cocoa,CC=F
2024-04-25,10988,Cocoa,CC=F
2024-04-26,10729,Cocoa,CC=F
2024-04-29,9983,Cocoa,CC=F
2024-04-30,10133,Cocoa,CC=F
2024-05-01,9183,Cocoa,CC=F
2024-05-02,8483,Cocoa,CC=F
2024-05-03,8505,Cocoa,CC=F
2024-05-06,8571,Cocoa,CC=F
2024-05-07,9593,Cocoa,CC=F
2024-05-08,9617,Cocoa,CC=F
2024-05-09,9678,Cocoa,CC=F
2024-05-10,9874,Cocoa,CC=F
2024-05-13,8149,Cocoa,CC=F
2024-05-14,8751,Cocoa,CC=F
2024-05-15,9066,Cocoa,CC=F
2024-05-16,7393,Cocoa,CC=F
2024-05-17,7348,Cocoa,CC=F
2024-05-20,7216,Cocoa,CC=F
2024-05-21,7394,Cocoa,CC=F
2024-05-22,7536,Cocoa,CC=F
2024-05-23,8109,Cocoa,CC=F
2024-05-24,8294,Cocoa,CC=F
2024-05-28,8780,Cocoa,CC=F
2024-05-29,9309,Cocoa,CC=F
2024-05-30,9257,Cocoa,CC=F
2024-05-31,9331,Cocoa,CC=F
2024-06-03,9775,Cocoa,CC=F
2024-06-04,9557,Cocoa,CC=F
2024-06-05,9408,Cocoa,CC=F
2024-06-06,9872,Cocoa,CC=F
2024-06-07,9933,Cocoa,CC=F
2024-06-10,9687,Cocoa,CC=F
2024-06-11,9910,Cocoa,CC=F
2024-06-12,10539,Cocoa,CC=F
2024-06-13,10810,Cocoa,CC=F
2024-06-14,10294,Cocoa,CC=F
2024-06-17,9659,Cocoa,CC=F
2024-06-18,9938,Cocoa,CC=F
2024-06-20,9598,Cocoa,CC=F
2024-06-21,8995,Cocoa,CC=F
2024-06-24,7978,Cocoa,CC=F
2024-06-25,7967,Cocoa,CC=F
2024-06-26,7797,Cocoa,CC=F
2024-06-27,7397,Cocoa,CC=F
2024-06-28,7729,Cocoa,CC=F
2024-07-01,7352,Cocoa,CC=F
2024-07-02,7773,Cocoa,CC=F
2024-07-03,7811,Cocoa,CC=F
2024-07-05,7721,Cocoa,CC=F
2024-07-08,7693,Cocoa,CC=F
2024-07-09,8023,Cocoa,CC=F
2024-07-10,8197,Cocoa,CC=F
2024-07-11,8441,Cocoa,CC=F
2024-07-12,8523,Cocoa,CC=F
2024-07-15,8463,Cocoa,CC=F
2024-07-16,8320,Cocoa,CC=F
2024-07-17,7763,Cocoa,CC=F
2024-07-18,8068,Cocoa,CC=F
2024-07-19,7689,Cocoa,CC=F
2024-07-22,8398,Cocoa,CC=F
2024-07-23,8286,Cocoa,CC=F
2024-07-24,8227,Cocoa,CC=F
2024-07-25,7805,Cocoa,CC=F
2024-07-26,8038,Cocoa,CC=F
2024-07-29,7716,Cocoa,CC=F
2024-07-30,8136,Cocoa,CC=F
2024-07-31,8092,Cocoa,CC=F
2024-08-01,7562,Cocoa,CC=F
2024-08-02,7520,Cocoa,CC=F
2024-08-05,7901,Cocoa,CC=F
2024-08-06,8223,Cocoa,CC=F
2024-08-07,8586,Cocoa,CC=F
2024-08-08,8178,Cocoa,CC=F
2024-08-09,9098,Cocoa,CC=F
2024-08-12,8731,Cocoa,CC=F
2024-08-13,8862,Cocoa,CC=F
2024-08-14,8833,Cocoa,CC=F
2024-08-15,8485,Cocoa,CC=F
2024-08-16,8637,Cocoa,CC=F
2024-08-19,9173,Cocoa,CC=F
2024-08-20,9486,Cocoa,CC=F
2024-08-21,9582,Cocoa,CC=F
2024-08-22,9689,Cocoa,CC=F
2024-08-23,9821,Cocoa,CC=F
2024-08-26,9880,Cocoa,CC=F
2024-08-27,9785,Cocoa,CC=F
2024-08-28,9730,Cocoa,CC=F
2024-08-29,9600,Cocoa,CC=F
2024-08-30,9666,Cocoa,CC=F
2024-09-03,9663,Cocoa,CC=F
2024-09-04,9282,Cocoa,CC=F
2024-09-05,9539,Cocoa,CC=F
2024-09-06,9459,Cocoa,CC=F
2024-09-09,9839,Cocoa,CC=F
2024-09-10,9654,Cocoa,CC=F
2024-09-11,10115,Cocoa,CC=F
2024-09-12,9968,Cocoa,CC=F
2024-09-13,10079,Cocoa,CC=F
2024-09-16,7767,Cocoa,CC=F
2024-09-17,7620,Cocoa,CC=F
2024-09-18,7814,Cocoa,CC=F
2024-09-19,7750,Cocoa,CC=F
2024-09-20,7658,Cocoa,CC=F
2024-09-23,7786,Cocoa,CC=F
2024-09-24,7867,Cocoa,CC=F
2024-09-25,7955,Cocoa,CC=F
2024-09-26,8122,Cocoa,CC=F
2024-09-27,8281,Cocoa,CC=F
2024-09-30,7722,Cocoa,CC=F
2024-10-01,7039,Cocoa,CC=F
2024-10-02,7064,Cocoa,CC=F
2024-10-03,7030,Cocoa,CC=F
2024-10-04,7069,Cocoa,CC=F
2024-10-07,6908,Cocoa,CC=F
2024-10-08,7050,Cocoa,CC=F
2024-10-09,7351,Cocoa,CC=F
2024-10-10,7529,Cocoa,CC=F
2024-10-11,7739,Cocoa,CC=F
2024-10-14,7615,Cocoa,CC=F
2024-10-15,7942,Cocoa,CC=F
2024-10-16,7765,Cocoa,CC=F
2024-10-17,7771,Cocoa,CC=F
2024-10-18,7450,Cocoa,CC=F
2024-10-21,7394,Cocoa,CC=F
2024-10-22,7140,Cocoa,CC=F
2024-10-23,7001,Cocoa,CC=F
2024-10-24,6756,Cocoa,CC=F
2024-10-25,6770,Cocoa,CC=F
2024-10-28,6917,Cocoa,CC=F
2024-10-29,7267,Cocoa,CC=F
2024-10-30,7391,Cocoa,CC=F
2024-10-31,7334,Cocoa,CC=F
2024-11-01,7341,Cocoa,CC=F
2024-11-04,7328,Cocoa,CC=F
2024-11-05,7251,Cocoa,CC=F
2024-11-06,6924,Cocoa,CC=F
2024-11-07,7360,Cocoa,CC=F
2024-11-08,7117,Cocoa,CC=F
2024-11-11,7298,Cocoa,CC=F
2024-11-12,7867,Cocoa,CC=F
2024-11-13,8163,Cocoa,CC=F
2024-11-14,8686,Cocoa,CC=F
2024-11-15,8607,Cocoa,CC=F
2024-11-18,8404,Cocoa,CC=F
2024-11-19,8574,Cocoa,CC=F
2024-11-20,8340,Cocoa,CC=F
2024-11-21,8449,Cocoa,CC=F
2024-11-22,8897,Cocoa,CC=F
2024-11-25,8863,Cocoa,CC=F
2024-11-26,9033,Cocoa,CC=F
2024-11-27,8844,Cocoa,CC=F
2024-11-29,9220,Cocoa,CC=F
2024-12-02,9197,Cocoa,CC=F
2024-12-03,8833,Cocoa,CC=F
2024-12-04,9196,Cocoa,CC=F
2024-12-05,9648,Cocoa,CC=F
2024-12-06,9767,Cocoa,CC=F
2024-12-09,9977,Cocoa,CC=F
2024-12-10,10387,Cocoa,CC=F
2024-12-11,10458,Cocoa,CC=F
2024-12-12,10702,Cocoa,CC=F
2024-12-13,11181,Cocoa,CC=F
2024-12-16,11821,Cocoa,CC=F
2024-12-17,11765,Cocoa,CC=F
2024-12-18,12565,Cocoa,CC=F
2024-12-19,12107,Cocoa,CC=F
2024-12-20,11954,Cocoa,CC=F
2024-12-23,11746,Cocoa,CC=F
2024-12-24,11852,Cocoa,CC=F
2024-12-26,11027,Cocoa,CC=F
2024-12-27,10124,Cocoa,CC=F
2024-12-30,11507,Cocoa,CC=F
2024-12-31,11675,Cocoa,CC=F
2025-01-02,11137,Cocoa,CC=F
2025-01-03,11238,Cocoa,CC=F
2025-01-06,11377,Cocoa,CC=F
2025-01-07,11210,Cocoa,CC=F
2025-01-08,10453,Cocoa,CC=F
2025-01-09,10927,Cocoa,CC=F
2025-01-10,10570,Cocoa,CC=F
2025-01-13,10928,Cocoa,CC=F
2025-01-14,10951,Cocoa,CC=F
2025-01-15,10821,Cocoa,CC=F
2025-01-16,10502,Cocoa,CC=F
2025-01-17,11173,Cocoa,CC=F
2025-01-21,11559,Cocoa,CC=F
2025-01-22,11675,Cocoa,CC=F
2025-01-23,11552,Cocoa,CC=F
2025-01-24,11593,Cocoa,CC=F
2025-01-27,11372,Cocoa,CC=F
2025-01-28,11374,Cocoa,CC=F
2025-01-29,11745,Cocoa,CC=F
2025-01-30,11207,Cocoa,CC=F
2025-01-31,10987,Cocoa,CC=F
2025-02-03,11002,Cocoa,CC=F
2025-02-04,10913,Cocoa,CC=F
2025-02-05,10514,Cocoa,CC=F
2025-02-06,10094,Cocoa,CC=F
2025-02-07,10018,Cocoa,CC=F
2025-02-10,9714,Cocoa,CC=F
2025-02-11,10131,Cocoa,CC=F
2025-02-12,10006,Cocoa,CC=F
2025-02-13,10381,Cocoa,CC=F
2025-02-14,10159,Cocoa,CC=F
2025-02-18,10301,Cocoa,CC=F
2025-02-19,10218,Cocoa,CC=F
2025-02-20,10075,Cocoa,CC=F
2025-02-21,8934,Cocoa,CC=F
2025-02-24,8352,Cocoa,CC=F
2025-02-25,8675,Cocoa,CC=F
2025-02-26,9100,Cocoa,CC=F
2025-02-27,9130,Cocoa,CC=F
2025-02-28,9014,Cocoa,CC=F
2025-03-03,8082,Cocoa,CC=F
2025-03-04,8225,Cocoa,CC=F
2025-03-05,7915,Cocoa,CC=F
2025-03-06,8036,Cocoa,CC=F
2025-03-07,8141,Cocoa,CC=F
2025-03-10,8279,Cocoa,CC=F
2025-03-11,8151,Cocoa,CC=F
2025-03-12,8204,Cocoa,CC=F
2025-03-13,8031,Cocoa,CC=F
2025-03-14,7728,Cocoa,CC=F
2025-03-17,7827,Cocoa,CC=F
2025-03-18,8021,Cocoa,CC=F
2025-03-19,8121,Cocoa,CC=F
2025-03-20,8071,Cocoa,CC=F
2025-03-21,7765,Cocoa,CC=F
2025-03-24,8079,Cocoa,CC=F
2025-03-25,7995,Cocoa,CC=F
2025-03-26,8044,Cocoa,CC=F
2025-03-27,7979,Cocoa,CC=F
2025-03-28,8042,Cocoa,CC=F
2025-03-31,7902,Cocoa,CC=F
2025-04-01,8177,Cocoa,CC=F
2025-04-02,8968,Cocoa,CC=F
2025-04-03,9291,Cocoa,CC=F
2025-04-04,8512,Cocoa,CC=F
2025-04-07,8053,Cocoa,CC=F
2025-04-08,7755,Cocoa,CC=F
2025-04-09,8447,Cocoa,CC=F
2025-04-10,8088,Cocoa,CC=F
2025-04-11,8511,Cocoa,CC=F
2025-04-14,8247,Cocoa,CC=F
2025-04-15,8002,Cocoa,CC=F
2025-04-16,8096,Cocoa,CC=F
2025-04-17,8365,Cocoa,CC=F
2025-04-21,8810,Cocoa,CC=F
2025-04-22,9310,Cocoa,CC=F
2025-04-23,9104,Cocoa,CC=F
2025-04-24,9391,Cocoa,CC=F
2025-04-25,9652,Cocoa,CC=F
2025-04-28,9217,Cocoa,CC=F
2025-04-29,9146,Cocoa,CC=F
2025-04-30,9127,Cocoa,CC=F
2025-05-01,8973,Cocoa,CC=F
2025-05-02,9127,Cocoa,CC=F
2025-05-05,8758,Cocoa,CC=F
2025-05-06,9175,Cocoa,CC=F
2025-05-07,9398,Cocoa,CC=F
2025-05-08,9268,Cocoa,CC=F
2025-05-09,9387,Cocoa,CC=F
2025-05-12,9340,Cocoa,CC=F
2025-05-13,10171,Cocoa,CC=F
2025-05-14,10129,Cocoa,CC=F
2025-05-15,10257,Cocoa,CC=F
2025-05-16,10898,Cocoa,CC=F
2025-05-19,10974,Cocoa,CC=F
2025-05-20,10874,Cocoa,CC=F
2025-05-21,10719,Cocoa,CC=F
2025-05-22,10278,Cocoa,CC=F
2025-05-23,9764,Cocoa,CC=F
2025-05-27,9739,Cocoa,CC=F
2025-05-28,9634,Cocoa,CC=F
2025-05-29,9110,Cocoa,CC=F
2025-05-30,9791,Cocoa,CC=F
2025-06-02,9474,Cocoa,CC=F
2025-06-03,9775,Cocoa,CC=F
2025-06-04,9948,Cocoa,CC=F
2025-06-05,10076,Cocoa,CC=F
2025-06-06,10259,Cocoa,CC=F
2025-06-09,10174,Cocoa,CC=F
2025-06-10,9602,Cocoa,CC=F
2025-06-11,9549,Cocoa,CC=F
2025-06-12,9858,Cocoa,CC=F
2025-06-13,9768,Cocoa,CC=F
2025-06-16,10035,Cocoa,CC=F
2025-06-17,9943,Cocoa,CC=F
2025-06-18,9680,Cocoa,CC=F
2025-06-20,8459,Cocoa,CC=F
2025-06-23,9189,Cocoa,CC=F
2025-06-24,9436,Cocoa,CC=F
2025-06-25,9081,Cocoa,CC=F
2025-06-26,9361,Cocoa,CC=F
2025-06-27,9231,Cocoa,CC=F
2025-06-30,9356,Cocoa,CC=F
2025-07-01,9000,Cocoa,CC=F
2025-07-02,8904,Cocoa,CC=F
2025-07-03,8780,Cocoa,CC=F
2025-07-04,8780,Cocoa,CC=F
2025-07-07,8879,Cocoa,CC=F
2025-07-08,8760,Cocoa,CC=F
2025-07-09,9046,Cocoa,CC=F
2025-07-10,8742,Cocoa,CC=F
2025-07-11,8840,Cocoa,CC=F
2025-07-14,8950,Cocoa,CC=F
2025-07-15,8567,Cocoa,CC=F
2025-07-16,8322,Cocoa,CC=F
2025-07-17,7309,Cocoa,CC=F
2025-07-18,7800,Cocoa,CC=F
2025-07-21,8156,Cocoa,CC=F
2025-07-22,8149,Cocoa,CC=F
2025-07-23,8440,Cocoa,CC=F
2025-07-24,8124,Cocoa,CC=F
2025-07-25,8329,Cocoa,CC=F
2025-07-28,8518,Cocoa,CC=F
2025-07-29,8220,Cocoa,CC=F
2025-07-30,8192,Cocoa,CC=F
2025-07-31,8506,Cocoa,CC=F
2025-08-01,8232,Cocoa,CC=F
2025-08-04,8102,Cocoa,CC=F
2025-08-05,8363,Cocoa,CC=F
2025-08-06,8470,Cocoa,CC=F
2025-08-07,8644,Cocoa,CC=F
2025-08-08,8526,Cocoa,CC=F
2025-08-11,8778,Cocoa,CC=F
2025-08-12,8793,Cocoa,CC=F
2025-08-13,8566,Cocoa,CC=F
2025-08-14,8225,Cocoa,CC=F
2025-08-15,8235,Cocoa,CC=F
2025-08-18,8047,Cocoa,CC=F
2025-08-19,8012,Cocoa,CC=F
2025-08-20,7675,Cocoa,CC=F
2025-08-21,7435,Cocoa,CC=F
2025-08-22,7582,Cocoa,CC=F
2025-08-25,7957,Cocoa,CC=F
2025-08-26,7532,Cocoa,CC=F
2025-08-27,7731,Cocoa,CC=F
2025-08-28,7738,Cocoa,CC=F
2025-08-29,7635,Cocoa,CC=F
2025-09-02,7420,Cocoa,CC=F
2025-09-03,7475,Cocoa,CC=F
2025-09-04,7205,Cocoa,CC=F
2025-09-05,7382,Cocoa,CC=F
2025-09-08,7131,Cocoa,CC=F
2025-09-09,7270,Cocoa,CC=F
2025-09-10,7356,Cocoa,CC=F
2025-09-11,7451,Cocoa,CC=F
2025-09-12,7315,Cocoa,CC=F
2025-09-15,7539,Cocoa,CC=F
2025-09-16,7371,Cocoa,CC=F
2025-09-17,7385,Cocoa,CC=F
2025-09-18,7233,Cocoa,CC=F
2025-09-19,7243,Cocoa,CC=F
2025-09-22,6959,Cocoa,CC=F
2025-09-23,6992,Cocoa,CC=F
2025-09-24,7048,Cocoa,CC=F
2025-09-25,6925,Cocoa,CC=F
