"Date","Corn","LiveCattle","Soybean","SoybeanMeal","Wheat"
2013-10-04,443.25,128.050003051758,1295,431.299987792969,687
2013-10-11,433.25,128.800003051758,1266.75,422,692.25
2013-10-18,441.5,129.875,1291.25,410.100006103516,705.75
2013-10-25,440,132.574996948242,1300,423.5,690.75
2013-11-01,427.25,132.074996948242,1266,394.899993896484,667.75
2013-11-08,426.75,132.399993896484,1306,422.299987792969,649.75
2013-11-15,422,133.399993896484,1280.5,410.5,644.5
2013-11-22,422.25,131.475006103516,1319.5,427.799987792969,649.5
2013-11-29,415.25,133.475006103516,1336.5,456.600006103516,655
2013-12-06,424,131.425003051758,1325.5,447.299987792969,637.25
2013-12-13,420.5,131.875,1327.5,462.899993896484,618.25
2013-12-20,433.25,132.524993896484,1339,446.600006103516,613.5
2013-12-27,427.5,133.850006103516,1331.5,445.700012207031,609
2013-12-31,422,134.5,1312.5,437.700012207031,605.25
2014-01-03,423.5,136.300003051758,1289.25,424.5,605.75
2014-01-10,432.75,136.699996948242,1303.75,435.200012207031,569
2014-01-17,424,140.350006103516,1316.5,434.5,563.5
2014-01-24,429.5,143.399993896484,1284.75,425.700012207031,565.25
2014-01-31,434,141.675003051758,1282.75,426.100006103516,555.75
2014-02-07,444.25,141.199996948242,1331.5,446.399993896484,577.5
2014-02-14,445.25,142.600006103516,1337.5,450,598.5
2014-02-21,453,144.550003051758,1370.75,455.799987792969,609.75
2014-02-28,457.5,151.949996948242,1414.25,467.899993896484,599
2014-03-07,481,143.25,1457.5,465,646.25
2014-03-14,472.25,145.25,1376,449,690.25
2014-03-21,479,144,1408.75,455.899993896484,693.25
2014-03-28,492,146.5,1436.5,468.399993896484,695.5
2014-04-04,501.75,143.050003051758,1473.75,479.100006103516,669.75
2014-04-11,498.5,144.850006103516,1463,472.899993896484,660.25
2014-04-17,494.75,144.199996948242,1514,488.299987792969,691.25
2014-04-25,507,145,1498,490.600006103516,700.25
2014-05-02,494,138.050003051758,1480.75,491.200012207031,707.75
2014-05-09,505,138.050003051758,1501,497.5,714
2014-05-16,483.5,137.899993896484,1465,480.200012207031,674.25
2014-05-23,478,136.300003051758,1515.5,502.600006103516,652.5
2014-05-30,465.75,137.800003051758,1493.25,500.200012207031,627.25
2014-06-06,459,140.125,1457,487.600006103516,618.25
2014-06-13,447,147.600006103516,1425.75,467.899993896484,586
2014-06-20,453.25,147.550003051758,1415.75,459.200012207031,585.25
2014-06-27,443,152.25,1432,469.799987792969,585.25
2014-07-03,417,155,1387.75,447,568
2014-07-11,399.75,149.125,1295.75,421.799987792969,514.75
2014-07-18,371.25,151.625,1176.75,380.299987792969,532.25
2014-07-25,363,159.100006103516,1212.25,398,538
2014-08-01,352.5,157.300003051758,1215,387.5,534.25
2014-08-08,351.75,152.550003051758,1284.75,397.5,549.25
2014-08-15,365.75,150.600006103516,1102.5,388.299987792969,551.25
2014-08-22,365.5,151.850006103516,1166,433.299987792969,552
2014-08-29,359,155.899993896484,1089.5,439.5,550.25
2014-09-05,346.5,159.75,1085.5,436.100006103516,531.5
2014-09-12,339,156.274993896484,1091,408,498.25
2014-09-19,331.5,155.625,957,324.100006103516,474.5
2014-09-26,323,158.449996948242,910.25,307.200012207031,474.25
2014-10-03,323.25,162.399993896484,912.25,308,485.75
2014-10-10,334,164.899993896484,922.5,339.299987792969,498.5
2014-10-17,348,165.050003051758,951.75,330.5,516
2014-10-24,353,168.25,977.5,350.200012207031,517.75
2014-10-31,376.75,169.5,1046.5,389,532.5
2014-11-07,367.5,166.800003051758,1040.25,390.399993896484,514.5
2014-11-14,381.75,170.199996948242,1021,379.899993896484,560.5
2014-11-21,372.75,170.899993896484,1039,378.399993896484,547.25
2014-11-28,375.75,168.875,1016,391.100006103516,577.25
2014-12-05,381.5,164.449996948242,1036,394.200012207031,609
2014-12-12,396.25,162.050003051758,1047.25,378.899993896484,627.5
2014-12-19,410.5,160.75,1030.5,363.5,632.25
2014-12-26,414.75,164.75,1047.5,379.700012207031,610.75
2014-12-31,397,165.699996948242,1019.25,364.600006103516,589.75
2015-01-02,395.75,165.675003051758,1002.5,356.5,581.25
2015-01-09,400.25,160.600006103516,1051.5,363.799987792969,563.75
2015-01-16,387,154.449996948242,991.75,326.200012207031,532.75
2015-01-23,386.75,150.350006103516,972.75,331.5,530
2015-01-30,370,154.850006103516,961,329.899993896484,502.75
2015-02-06,385.75,156.074996948242,973.5,329.399993896484,527
2015-02-13,387.25,160,990.5,332.299987792969,533
2015-02-20,385.25,156.699996948242,999.25,347.5,510.25
2015-02-27,384.5,158,1030.75,353.700012207031,517.5
2015-03-06,379.25,154.649993896484,979.25,337,485.75
2015-03-13,374,154.274993896484,968.25,338,508.75
2015-03-20,385,158.350006103516,973.75,324,530
2015-03-27,391,162.625,967.25,321.399993896484,507.75
2015-04-02,386.5,163.024993896484,986,327.299987792969,536.25
2015-04-10,377,158.800003051758,951.5,309.200012207031,526.5
2015-04-17,379.75,157.800003051758,968.75,315,494.5
2015-04-24,364.5,161.175003051758,969.75,314.600006103516,486
2015-05-01,359.75,149.175003051758,968.5,314.700012207031,470
2015-05-08,358.5,151.5,984.5,315.200012207031,476.5
2015-05-15,365.5,152.524993896484,953.25,303.299987792969,511
2015-05-22,360,152.125,924.25,304.200012207031,515.25
2015-05-29,351.5,152.324996948242,934,305.700012207031,477
2015-06-05,360.5,152.824996948242,937.75,304.899993896484,517
2015-06-12,353,152.449996948242,940,317.399993896484,503.75
2015-06-19,353.25,151.899993896484,971.5,323.100006103516,488.5
2015-06-26,385,148.399993896484,1002,341.299987792969,562.25
2015-07-02,419.75,151.225006103516,1045.25,357.399993896484,585.75
2015-07-10,427.25,147.475006103516,1043.5,366,581.5
2015-07-17,420.25,146.649993896484,1014.75,361.100006103516,554
2015-07-24,392.5,143.024993896484,991.25,354.799987792969,511.75
2015-07-31,371,145.699996948242,980.75,354.600006103516,499.25
2015-08-07,372.75,149.574996948242,1009,352.600006103516,510.5
2015-08-14,364,148.449996948242,978.5,330.899993896484,506.5
2015-08-21,365.25,145.425003051758,905.25,326.899993896484,499.5
2015-08-28,363.25,146.524993896484,893.25,321.399993896484,477
2015-09-04,349.5,140.475006103516,877.25,313.899993896484,457.75
2015-09-11,374.5,140.600006103516,887.75,314.100006103516,475.5
2015-09-18,377.25,136,867.25,309,486.75
2015-09-25,389,133.699996948242,889.25,308.700012207031,507.75
2015-10-02,389.25,123.074996948242,874.25,298.5,513.25
2015-10-09,382.75,130.774993896484,885.75,306.899993896484,509.25
2015-10-16,376.75,135.949996948242,898.25,312,492.25
2015-10-23,379.75,141.024993896484,895.5,305.100006103516,490.5
2015-10-30,382.25,139.25,883.75,304.399993896484,522
2015-11-06,373,134.925003051758,871.25,295.700012207031,523.25
2015-11-13,358.25,130.675003051758,859,288.799987792969,495.75
2015-11-20,363.25,129.699996948242,857.5,283,488.5
2015-11-27,359.25,131.824996948242,873,282.399993896484,465.75
2015-12-04,376.25,124.275001525879,906,285.100006103516,471.25
2015-12-11,373,121.449996948242,870.75,272.200012207031,482.75
2015-12-18,374.5,120.150001525879,892.25,281,486.75
2015-12-24,364.5,131.100006103516,875.25,269,467.5
2015-12-31,358.75,135.800003051758,871.25,264.299987792969,470
2016-01-08,357,132.875,879.5,267.899993896484,478.5
2016-01-15,363.25,127.550003051758,879,270.700012207031,473.75
2016-01-22,370.25,132.074996948242,876.5,268.5,475.5
2016-01-29,372,135.300003051758,882.25,272.399993896484,479.25
2016-02-05,365.75,136.050003051758,867.5,265,466.75
2016-02-12,358.75,129.949996948242,872.75,262,457.5
2016-02-19,365.5,135.375,878.25,264.5,461.75
2016-02-26,354.5,137.550003051758,855,257.200012207031,443.25
2016-03-04,354.5,136.350006103516,870.5,267.700012207031,454.75
2016-03-11,366,139.800003051758,888,272,469.75
2016-03-18,367,139.824996948242,897.5,266.600006103516,463
2016-03-24,370,135.850006103516,910.5,275.299987792969,463
2016-04-01,354,132.975006103516,918.25,272.299987792969,475.75
2016-04-08,362.25,134.375,916.75,273.700012207031,460.25
2016-04-15,378.5,131.475006103516,956,295.899993896484,459.75
2016-04-22,371.75,124.724998474121,987,311.700012207031,467
2016-04-29,390.25,123.099998474121,1021,332.100006103516,478
2016-05-06,376,120.724998474121,1026.25,341.200012207031,453.25
2016-05-13,382,123.425003051758,1055,361,465
2016-05-20,394.5,121.050003051758,1074.25,392.700012207031,467.75
2016-05-27,412.75,119.699996948242,1086.5,402.600006103516,481.5
2016-06-03,418.25,122,1132,414.299987792969,497.25
2016-06-10,423,122.449996948242,1178.25,414,495
2016-06-17,437.75,116.724998474121,1159.5,407.399993896484,481.25
2016-06-24,384.5,114.699996948242,1103,375.600006103516,454.75
2016-07-01,353,112.974998474121,1168.75,404.799987792969,416.25
2016-07-08,349.75,112.224998474121,1089.75,378.700012207031,420.75
2016-07-15,352.25,110.925003051758,1072.5,369.399993896484,424.75
2016-07-22,335,109.949996948242,1006.5,346.700012207031,425.25
2016-07-29,334.5,113.074996948242,1032.5,350,407.75
2016-08-05,324.25,117.675003051758,1003.75,335.799987792969,416
2016-08-12,322.25,116.324996948242,1003.25,332.899993896484,422.5
2016-08-19,334.25,113.550003051758,1027,330,427
2016-08-26,316.25,110.349998474121,990.75,321.200012207031,383.5
2016-09-02,316.5,101.599998474121,968.5,313.700012207031,373.25
2016-09-09,330,104.400001525879,997.25,323.299987792969,376
2016-09-16,337,107.875,966,313.700012207031,403.25
2016-09-23,336.5,107.275001525879,955,303.299987792969,404.75
2016-09-30,336.75,98.9000015258789,954,297.899993896484,402
2016-10-07,339.75,101.875,956.75,298.600006103516,394.75
2016-10-14,354.25,95.9000015258789,962.5,299.799987792969,421
2016-10-21,352.5,101.150001525879,983,306.5,414.5
2016-10-28,355,104.199996948242,1001.25,317.5,408.5
2016-11-04,348.75,102.724998474121,981.5,309,414.25
2016-11-10,343.5,104.5,989,311.399993896484,404.75
2016-11-18,345.5,108.324996948242,993.75,310.399993896484,408
2016-11-25,349.25,110.75,1046,320.799987792969,395.75
2016-12-02,337.5,108.224998474121,1027.5,310.700012207031,387.5
2016-12-09,352.5,108.724998474121,1037.5,317.399993896484,400.25
2016-12-16,356.25,112.324996948242,1036.75,317.100006103516,409.25
2016-12-23,345.75,114.574996948242,989,308,393.5
2016-12-30,352,119,996.5,312.899993896484,408
2017-01-06,358,114.824996948242,986,307.5,423.25
2017-01-13,358.5,118.525001525879,1042.5,332.5,426
2017-01-20,369.75,120.25,1067.5,348.700012207031,428.25
2017-01-27,362.5,118.324996948242,1049.25,343,420.5
2017-02-03,365.25,116.900001525879,1027,331.600006103516,430.25
2017-02-10,374.5,116.400001525879,1059,342.100006103516,449
2017-02-17,368.25,117.925003051758,1032.5,339.600006103516,441
2017-02-24,364,123.75,1013.5,331.299987792969,431.25
2017-03-03,374.75,115.974998474121,1027,328.799987792969,433.75
2017-03-10,358,117.599998474121,996.25,324.600006103516,422.75
2017-03-17,367.5,119.324996948242,1000,328.899993896484,436.25
2017-03-24,356.25,122.099998474121,975.75,318.200012207031,424.75
2017-03-31,364.25,119.949996948242,946,308.399993896484,426.5
2017-04-07,359.5,120.050003051758,942,307.399993896484,424
2017-04-13,371,125.375,955.5,317.5,429.75
2017-04-21,357,129.800003051758,951,309.600006103516,405
2017-04-28,358,138,945.25,311.700012207031,418.5
2017-05-05,361.75,128.300003051758,963,312.299987792969,427.5
2017-05-12,361.75,125.175003051758,954,309.700012207031,425
2017-05-19,372.5,123.449996948242,953,307,435.25
2017-05-26,374.25,122.699996948242,926.5,301.799987792969,438.25
2017-06-02,372.75,130.824996948242,921.25,301.899993896484,429.5
2017-06-09,387.75,131.25,941.5,305.899993896484,445.75
2017-06-16,384,121.699996948242,939,300.899993896484,465.25
2017-06-23,357.75,119.199996948242,904.5,293.600006103516,459.75
2017-06-30,370.5,119.099998474121,942.25,304.399993896484,511
2017-07-07,382.25,114.775001525879,996,328.5,515.25
2017-07-14,365.25,117.800003051758,985.25,322.299987792969,494.75
2017-07-21,379.75,116.425003051758,1009,329.700012207031,499.25
2017-07-28,374.25,112.900001525879,1000.75,321,481
2017-08-04,366.5,115.449996948242,949.25,303.5,454.75
2017-08-11,360.75,109.724998474121,935.5,298.100006103516,439.25
2017-08-18,352,106.375,937.5,297.200012207031,416
2017-08-25,338.75,105.949996948242,939,296.399993896484,409.5
2017-09-01,340,105.150001525879,942,293.200012207031,420.5
2017-09-08,344.25,107.324996948242,956.5,300.899993896484,413.75
2017-09-15,354.75,107.75,968.75,308,449
2017-09-22,353.5,111.574996948242,984.25,315,449.5
2017-09-29,355.25,109.099998474121,968.25,311.5,448.25
2017-10-06,350,111.025001525879,972.25,315,443.5
2017-10-13,352.75,112.824996948242,1000.25,324.5,439.5
2017-10-20,344.5,111.675003051758,978.75,317.100006103516,426
2017-10-27,348.75,115.375,975.25,312.100006103516,427.25
2017-11-03,348.25,127.300003051758,977,313.899993896484,425.75
2017-11-10,343.5,120.574996948242,977.25,314.5,431.5
2017-11-17,343,118.849998474121,990.5,318.200012207031,427.25
2017-11-24,342.25,118.574996948242,993.25,323.799987792969,415.75
2017-12-01,344.75,117.224998474121,994.25,328.200012207031,414.5
2017-12-08,340,115.574996948242,989.75,330,392
2017-12-15,347.5,118.900001525879,967.25,320.600006103516,418.25
2017-12-22,352,119.824996948242,949.5,312.799987792969,424.75
2017-12-29,350.75,123,951.75,312.600006103516,427
2018-01-05,351.25,119.25,961.5,317.899993896484,430.75
2018-01-12,346.25,117.375,944,309.799987792969,420.5
2018-01-19,352.5,121.900001525879,977.25,331.600006103516,422.75
2018-01-26,356.5,124.599998474121,985.5,335.700012207031,441
2018-02-02,361.5,126.849998474121,978.75,331.399993896484,446.75
2018-02-09,362,126.525001525879,983,343.799987792969,449
2018-02-16,367.5,130.100006103516,1021.5,373.299987792969,457.75
2018-02-23,366.25,128,1036.25,375.5,452.25
2018-03-02,377.25,122.175003051758,1060.75,390.200012207031,492
2018-03-09,383,123.125,1029.25,371.700012207031,489
2018-03-16,382.75,121.25,1049.5,372.899993896484,467.75
2018-03-23,377.25,116.050003051758,1028.25,377.899993896484,460.25
2018-03-29,387.75,113.75,1044.75,384,451
2018-04-06,388.5,112.224998474121,1033.75,386.299987792969,472.25
2018-04-13,386.25,116.550003051758,1054.25,382.799987792969,472.5
2018-04-20,376.5,119.349998474121,1028.75,374.100006103516,463.25
2018-04-27,389.5,124.449996948242,1045,393.200012207031,495.5
2018-05-04,398.75,106.050003051758,1027.25,394.399993896484,527.5
2018-05-11,389.75,107.625,994.75,382.700012207031,489.5
2018-05-18,402.5,102.400001525879,998.5,376.299987792969,518.25
2018-05-25,406,104.650001525879,1041.5,380.299987792969,543
2018-06-01,391.5,104.900001525879,1021.25,374.200012207031,523.25
2018-06-08,377.75,110.025001525879,969.25,357.799987792969,520
2018-06-15,361.25,108.449996948242,905.5,338.899993896484,499.5
2018-06-22,357.25,108.275001525879,894.5,339.100006103516,491.25
2018-06-29,350.25,107,858.5,332.799987792969,497.5
2018-07-06,351.75,106.375,874,339.799987792969,512.75
2018-07-13,330.25,104.550003051758,814,328.799987792969,481.5
2018-07-20,355.25,108.925003051758,849.75,326.899993896484,516
2018-07-27,362,108.625,870.5,332.700012207031,530.5
2018-08-03,369.75,110.675003051758,886.25,332.5,556.25
2018-08-10,357.75,108.25,846,323.5,546.75
2018-08-17,364.25,109.425003051758,881.5,330.100006103516,560.5
2018-08-24,348.5,106.25,842,312.700012207031,514.75
2018-08-31,351,106.800003051758,833,303.700012207031,518.5
2018-09-07,354.25,109.949996948242,832,314.200012207031,486.25
2018-09-14,337,113.800003051758,821.5,307.299987792969,480
2018-09-21,357.25,113.074996948242,847.25,305.899993896484,521.75
2018-09-28,356.25,113.449996948242,845.5,305.399993896484,509
2018-10-05,368.25,113.800003051758,869,315.600006103516,521
2018-10-12,373.75,112.324996948242,867.5,312.399993896484,517.25
2018-10-19,367,112.25,856.75,313.100006103516,514.75
2018-10-26,367.75,113.875,845,307.299987792969,505.25
2018-11-02,371.25,117.074996948242,875.25,311,508.75
2018-11-09,369.75,114.574996948242,875.25,305.600006103516,502
2018-11-16,364.75,115.349998474121,892.25,310.899993896484,506.75
2018-11-23,359,117.099998474121,881,305.799987792969,499.75
2018-11-30,366.5,116.925003051758,894.75,308.299987792969,515.75
2018-12-07,374,117.900001525879,916.75,309.100006103516,519.5
2018-12-14,376.75,119.574996948242,900.5,309.399993896484,527.75
2018-12-21,378.5,120.875,884.75,305.600006103516,514
2018-12-28,375.5,124.074996948242,882.75,308.899993896484,511.5
2018-12-31,375,124.800003051758,882.5,306.200012207031,503.25
2019-01-04,383,121.925003051758,909.5,315.100006103516,517
2019-01-11,378.25,124.974998474121,899.25,310.399993896484,519.5
2019-01-18,381.75,126.525001525879,916.75,315.100006103516,517.75
2019-01-25,380.25,126.050003051758,925.25,313.899993896484,520
2019-02-01,378.25,125.449996948242,917.75,311.799987792969,524.25
2019-02-08,374.25,127.375,914.5,306.100006103516,517.25
2019-02-15,374.75,126.625,907.5,306.5,504.25
2019-02-22,375.25,128.675003051758,910.25,305.600006103516,486.75
2019-03-01,364,129.550003051758,899.25,303.299987792969,454
2019-03-08,354.75,129.675003051758,883.75,299.100006103516,432.75
2019-03-15,373.25,129.100006103516,909.25,310.799987792969,462.25
2019-03-22,378.25,129.725006103516,903.75,315,466
2019-03-29,356.5,125.699996948242,884.25,306.5,457.75
2019-04-05,362.5,126.050003051758,899,308,467.75
2019-04-12,361,126.550003051758,895.25,307.899993896484,464.5
2019-04-18,358.5,128.524993896484,880.5,303.200012207031,444.25
2019-04-26,351.25,124.550003051758,853.75,299.899993896484,435
2019-05-03,363,113.425003051758,829.5,293.600006103516,428
2019-05-10,342.5,112.449996948242,797,284.100006103516,419
2019-05-17,383.25,111.275001525879,821.75,294.299987792969,465
2019-05-24,404.25,111.175003051758,829.75,300.5,489.5
2019-05-31,427,108.474998474121,877.75,321.299987792969,503
2019-06-07,415.75,106.925003051758,856.25,312.299987792969,504.5
2019-06-14,453,108.775001525879,896.75,323.5,538.5
2019-06-21,442.25,106.550003051758,902.75,315.600006103516,526
2019-06-28,420.25,110.5,899.75,313.100006103516,528
2019-07-05,434,107,872.25,303.799987792969,519.25
2019-07-12,449.5,108.474998474121,906.75,313.299987792969,536.25
2019-07-19,430.75,107.599998474121,901.5,311.200012207031,502.5
2019-07-26,414.5,108.650001525879,883.25,303.100006103516,496
2019-08-02,399.5,107.650001525879,850.25,292.399993896484,490.75
2019-08-09,410.25,108.050003051758,873.75,296.700012207031,499.5
2019-08-16,371,99.9250030517578,867.25,294.899993896484,470.75
2019-08-23,359.75,104.625,843.25,289.899993896484,475.25
2019-08-30,358,105,857,289.299987792969,451.25
2019-09-06,342.5,94.875,845,287.200012207031,460.25
2019-09-13,355.5,98.0749969482422,884.75,298.200012207031,485.75
2019-09-20,370.75,99.3499984741211,882.75,291.100006103516,484.25
2019-09-27,371.5,105.025001525879,883,289.899993896484,487.25
2019-10-04,384.75,107.349998474121,916.25,298.799987792969,490.5
2019-10-11,397.75,109.449996948242,936,306.899993896484,508
2019-10-18,391,110.474998474121,934,308.5,532.25
2019-10-25,386.75,111.974998474121,920.25,303.299987792969,517.75
2019-11-01,389.25,119.525001525879,924.25,303.899993896484,516
2019-11-08,377.25,119.25,919.5,304.899993896484,510.25
2019-11-15,371.25,119.099998474121,918.25,307.100006103516,502.75
2019-11-22,368.75,118.675003051758,897,299,515.25
2019-11-29,371.25,121.199996948242,876.75,290.899993896484,547.5
2019-12-06,366.5,120.199996948242,889.5,297.399993896484,532.5
2019-12-13,366.25,122.375,907.5,295.5,539.25
2019-12-20,387.75,122.224998474121,928.25,297.899993896484,542.25
2019-12-27,390,123.5,929.5,295.399993896484,556.25
2019-12-31,387.75,124.699996948242,943,299.899993896484,558.75
2020-01-03,386.5,124.724998474121,930.5,296.100006103516,554.5
2020-01-10,385.75,127.425003051758,935,298.700012207031,564.5
2020-01-17,389.25,126.349998474121,929.75,300.600006103516,570.5
2020-01-24,387.25,124.849998474121,902,298.299987792969,573.5
2020-01-31,381.25,121.375,872.5,291,553.75
2020-02-07,383.5,121.324996948242,882,289.299987792969,558.75
2020-02-14,377.75,120.824996948242,893.75,291.100006103516,542.75
2020-02-21,377,119.724998474121,890.5,289.200012207031,551
2020-02-28,366.5,112.699996948242,883.5,298.600006103516,529
2020-03-06,377.25,105.75,883.25,301.299987792969,521.25
2020-03-13,370.75,95.5749969482422,846.75,295.899993896484,514.75
2020-03-20,343.75,98.6500015258789,862.5,325.200012207031,539.25
2020-03-27,346,100.949996948242,881.5,323.100006103516,571.25
2020-04-03,330.75,88.3249969482422,854.25,303.200012207031,549.25
2020-04-09,331.75,94,863.5,292.5,556.5
2020-04-17,322.25,94.6500015258789,832.5,288.200012207031,533.5
2020-04-24,315.75,84.9749984741211,832.25,287.700012207031,526.75
2020-05-01,311.5,87.25,847.25,287.399993896484,521.5
2020-05-08,319,94.6500015258789,848.75,286.700012207031,529.5
2020-05-15,319.25,97,838.5,287.5,500.25
2020-05-22,318,97.6999969482422,833.25,284.100006103516,508.75
2020-05-29,325.75,99.7249984741211,840.75,283.200012207031,520.75
2020-06-05,331.25,93.9000015258789,867.75,289.100006103516,515.25
2020-06-12,330,96.0749969482422,871.25,289,502
2020-06-19,332.5,94.6999969482422,876.5,287,481.25
2020-06-26,317,94.6999969482422,865,282.100006103516,474
2020-07-02,342.5,99.4000015258789,892.5,293.5,490
2020-07-10,340.5,100,891.5,290.799987792969,535.75
2020-07-17,333,103.275001525879,898,286.5,534.75
2020-07-24,326.25,101.324996948242,904.75,290.799987792969,539.5
2020-07-31,316,102.824996948242,897.5,289.299987792969,531.25
2020-08-07,307.75,102.800003051758,870.25,280,495.5
2020-08-14,324.5,107.599998474121,903.5,289.700012207031,500
2020-08-21,327,105.800003051758,900.75,290.200012207031,527.25
2020-08-28,346,103.224998474121,950.5,301.600006103516,539.25
2020-09-04,347.25,104.449996948242,969.5,309.799987792969,539.75
2020-09-11,365,105.525001525879,1005.5,318.399993896484,533.75
2020-09-18,378.5,107.349998474121,1043.5,337.399993896484,575
2020-09-25,365.25,107.574996948242,1002.5,336.899993896484,544.25
2020-10-02,379.75,108.175003051758,1020.75,349.399993896484,573.25
2020-10-09,395,109.875,1065.5,363.100006103516,593.75
2020-10-16,402,107.150001525879,1050,367.5,625.25
2020-10-23,419.25,103.349998474121,1083.75,386.399993896484,632.75
2020-10-30,398.5,105.974998474121,1056.5,378.600006103516,598.5
2020-11-06,406.75,108.650001525879,1098.5,382.399993896484,602
2020-11-13,410.5,109.925003051758,1141.5,388.100006103516,593.5
2020-11-20,423.25,108.099998474121,1181,394.700012207031,593.25
2020-11-27,425.5,110.625,1191.75,398.5,596.5
2020-12-04,417,108.875,1163,388.799987792969,566.5
2020-12-11,424.25,108.75,1160.5,384.100006103516,608.25
2020-12-18,437.5,110.474998474121,1220,405.5,608.25
2020-12-24,451,112.150001525879,1263.5,416.799987792969,627
2020-12-31,484,112.949996948242,1315.25,434.399993896484,640.5
2021-01-08,496.25,114.474998474121,1375.75,444.799987792969,638.75
2021-01-15,531.5,112.775001525879,1416.75,463.200012207031,675.5
2021-01-22,500.5,116.724998474121,1311.75,421.600006103516,634.5
2021-01-29,547,115.050003051758,1370,431,663
2021-02-05,548.5,116.724998474121,1366.75,430.5,641.25
2021-02-12,538.75,117.199996948242,1372,427.200012207031,636.75
2021-02-19,542.75,115.925003051758,1377.25,424.299987792969,650.75
2021-02-26,555.5,113.099998474121,1405.25,423.200012207031,655
2021-03-05,562,119.025001525879,1434.25,420,654
2021-03-12,549.25,119,1415.75,396.299987792969,631.75
2021-03-19,557.75,118.400001525879,1416.25,407.899993896484,627
2021-03-26,552.5,120.099998474121,1400.5,404,613.25
2021-04-01,559.75,120.025001525879,1402,410.200012207031,611
2021-04-09,577.25,123.425003051758,1403,401.200012207031,638.75
2021-04-16,585.5,120.849998474121,1433.25,402.200012207031,652.5
2021-04-23,655.5,117.849998474121,1539.75,422.399993896484,710.25
2021-04-30,740,116,1571,426,742.5
2021-05-07,772.75,116.025001525879,1621,442.5,773.5
2021-05-14,685,115.300003051758,1603.75,423.5,727.25
2021-05-21,659.5,117.675003051758,1526.25,398.899993896484,674.25
2021-05-28,656.75,115.875,1530.5,395.5,663.5
2021-06-04,682.75,116.824996948242,1583.75,396.200012207031,687.75
2021-06-11,684.5,118.699996948242,1508.5,383.299987792969,680.75
2021-06-18,655.25,121.050003051758,1396,373.399993896484,662.75
2021-06-25,636.5,122.824996948242,1329.75,347.200012207031,637
2021-07-02,697.25,122,1451.75,379.899993896484,645.75
2021-07-09,629.75,119.224998474121,1404,352.5,608.5
2021-07-16,556,120.175003051758,1454.75,363.200012207031,692.5
2021-07-23,547.25,121.5,1401,353.600006103516,684
2021-07-30,547,122.074996948242,1414.75,352.600006103516,703.75
2021-08-06,555,123,1422.25,358.799987792969,719
2021-08-13,568.25,122.75,1424.25,358.100006103516,762.25
2021-08-20,538.75,124.275001525879,1293.75,353.299987792969,714.25
2021-08-27,558,122,1359.25,354.200012207031,718.5
2021-09-03,508,124.800003051758,1283,340.899993896484,714.5
2021-09-10,502.75,123.425003051758,1275.25,342,675
2021-09-17,527.25,122.800003051758,1284,338.5,708.75
2021-09-24,526.75,122.925003051758,1285,336.100006103516,723.75
2021-10-01,541.5,120.400001525879,1246.5,325,755.25
2021-10-08,530.5,125.574996948242,1243,317.5,734
2021-10-15,525.75,125.974998474121,1217.75,316.600006103516,734
2021-10-22,538,124.099998474121,1220.5,327.399993896484,756
2021-10-29,568.25,127.375,1235.75,332.600006103516,772.75
2021-11-05,553,131.800003051758,1192.25,332.700012207031,766.5
2021-11-12,577.25,132.125,1234,362.100006103516,817
2021-11-19,570.75,133.524993896484,1263.25,371.799987792969,823
2021-11-26,586.75,138.100006103516,1252.75,356.200012207031,825.5
2021-12-03,586,137.675003051758,1267.25,367.700012207031,794.5
2021-12-10,588.5,136.850006103516,1267.75,377.899993896484,782
2021-12-17,593.25,134.75,1285.25,379.5,775
2021-12-23,605.75,137.050003051758,1332,406.100006103516,814.75
2021-12-31,593.25,138.899993896484,1328.75,411.700012207031,770.75
2022-01-07,606.75,137.324996948242,1401.5,433.5,758.5
2022-01-14,596.25,137.975006103516,1356.75,445,741.5
2022-01-21,616.25,137.925003051758,1414.25,392.700012207031,780
2022-01-28,636,138.699996948242,1470,411.200012207031,786.25
2022-02-04,620.5,142.050003051758,1553.5,443.899993896484,763.25
2022-02-11,651,141.875,1583,456.600006103516,797.75
2022-02-18,654.25,143.25,1601.5,447.899993896484,797
2022-02-25,659.5,139.274993896484,1590.25,448.299987792969,843
2022-03-04,756.5,135.774993896484,1676.25,468.899993896484,1348
2022-03-11,764.5,137.300003051758,1690.75,493.100006103516,1090
2022-03-18,741.75,140.5,1668,477,1063.75
2022-03-25,754,140.475006103516,1710.25,487.899993896484,1102.25
2022-04-01,735,138.649993896484,1582.75,450,984.5
2022-04-08,768.75,137.824996948242,1689,468.200012207031,1051.5
2022-04-14,790.25,140.675003051758,1682.25,461.399993896484,1096.5
2022-04-22,793,142.449996948242,1716,458.799987792969,1065.5
2022-04-29,818.25,141.899993896484,1708.25,440.5,1043.75
2022-05-06,792.25,132.75,1655.5,423.399993896484,1097
2022-05-13,794.5,132.074996948242,1723.25,406.399993896484,1167.25
2022-05-20,778.75,131.574996948242,1705.25,429.899993896484,1168.75
2022-05-27,777.25,132.175003051758,1732.25,432.299987792969,1157.5
2022-06-03,727,133.600006103516,1697.75,407.899993896484,1040
2022-06-10,773.25,136.199996948242,1745.5,429.100006103516,1070.75
2022-06-17,784.5,138.024993896484,1702,438.100006103516,1034.25
